student_id,department,cgpa,aptitude_score,technical_score,projects_count,internships_count,dsa_problems_solved,backlogs_count,certifications_count,soft_skills_score,placement_score,is_placed,hiring_tier,ctc_lpa
STU-2807,Computer Science,6.52,68,83,1,0,18,0,1,75,65.71,1,Tier 3 Enterprise,4.57
STU-2808,Computer Science,6.33,71,55,3,1,5,1,1,50,52.42,0,Unplaced,0.0
STU-2809,Computer Science,5.74,73,64,4,0,95,0,2,85,71.32,1,Tier 2 Tech,14.02
STU-2810,Electronics & Communication,5.63,72,67,1,0,451,0,2,71,72.36,1,Tier 2 Tech,17.52
STU-2811,Mechanical Engineering,6.11,59,55,1,0,59,0,1,74,58.96,1,Tier 3 Enterprise,7.91
STU-2812,Computer Science,6.82,69,76,1,1,26,1,2,80,62.86,1,Tier 3 Enterprise,7.55
STU-2813,Computer Science,9.75,51,97,2,1,81,1,0,47,71.29,1,Tier 2 Tech,16.07
STU-2814,Computer Science,7.02,91,85,1,0,115,0,1,74,79.21,1,Tier 2 Tech,10.09
STU-2815,Artificial Intelligence & Machine Learning,7.8,67,69,3,0,41,0,3,69,74.44,1,Tier 2 Tech,9.56
STU-2816,Computer Science,8.04,65,63,4,1,137,2,3,88,54.23,0,Unplaced,0.0
STU-2817,Mechanical Engineering,7.74,94,68,2,2,406,0,1,82,97.66,1,Tier 2 Tech,12.45
STU-2818,Electronics & Communication,7.51,54,74,4,0,249,0,1,54,80.46,1,Tier 2 Tech,14.2
STU-2819,Information Science,6.29,56,62,2,1,37,0,1,89,64.57,1,Tier 3 Enterprise,7.4
STU-2820,Computer Science,9.2,56,81,4,0,43,0,2,79,77.18,1,Tier 2 Tech,10.32
STU-2821,Computer Science,9.59,71,69,3,0,51,3,2,55,33.6,0,Unplaced,0.0
STU-2822,Electronics & Communication,5.75,78,62,1,0,55,4,3,74,5.32,0,Unplaced,0.0
STU-2823,Mechanical Engineering,6.47,82,83,3,1,11,1,1,86,59.01,1,Tier 3 Enterprise,5.92
STU-2824,Electronics & Communication,7.29,100,74,2,0,157,0,1,59,77.29,1,Tier 2 Tech,14.47
STU-2825,Information Science,6.54,40,70,4,2,50,0,2,90,78.38,1,Tier 2 Tech,12.46
STU-2826,Computer Science,8.16,80,83,2,1,233,0,0,55,88.27,1,Tier 1 Product,28.9
STU-2827,Artificial Intelligence & Machine Learning,6.8,64,70,2,2,287,3,1,64,37.63,0,Unplaced,0.0
STU-2828,Mechanical Engineering,9.9,63,100,2,0,2,1,5,62,65.57,1,Tier 3 Enterprise,4.9
STU-2829,Computer Science,8.91,63,87,4,0,480,0,1,90,90.45,1,Tier 1 Product,41.68
STU-2830,Artificial Intelligence & Machine Learning,7.83,59,71,4,3,136,0,4,68,87.98,1,Tier 2 Tech,12.75
STU-2831,Electronics & Communication,8.73,95,73,2,1,80,0,1,60,88.87,1,Tier 2 Tech,13.33
STU-2832,Electronics & Communication,8.82,83,80,1,2,54,3,2,79,34.62,0,Unplaced,0.0
STU-2833,Electronics & Communication,6.98,72,70,1,0,80,0,2,81,63.68,1,Tier 3 Enterprise,4.87
STU-2834,Mechanical Engineering,6.7,90,62,2,0,43,0,2,82,70.6,1,Tier 2 Tech,13.14
STU-2835,Electronics & Communication,7.69,50,76,2,1,107,0,3,70,67.7,1,Tier 2 Tech,10.55
STU-2836,Computer Science,8.55,53,84,2,0,10,0,1,77,61.29,1,Tier 3 Enterprise,4.81
STU-2837,Computer Science,7.75,41,82,2,1,106,2,2,66,36.23,0,Unplaced,0.0
STU-2838,Artificial Intelligence & Machine Learning,5.87,62,71,2,0,35,4,3,94,11.85,0,Unplaced,0.0
STU-2839,Computer Science,6.72,74,66,2,0,1,2,0,87,35.5,0,Unplaced,0.0
STU-2840,Information Science,7.52,73,59,2,0,88,1,0,86,52.33,0,Unplaced,0.0
STU-2841,Information Science,7.52,74,68,2,0,95,0,0,83,74.53,1,Tier 2 Tech,10.76
STU-2842,Information Science,9.77,52,90,6,0,61,0,3,80,83.85,1,Tier 2 Tech,8.03
STU-2843,Electronics & Communication,6.08,83,42,2,1,8,0,1,59,64.6,1,Tier 3 Enterprise,6.28
STU-2844,Artificial Intelligence & Machine Learning,8.16,75,91,1,0,246,1,2,81,67.48,1,Tier 2 Tech,11.87
STU-2845,Computer Science,9.24,82,87,3,0,103,0,1,75,84.07,1,Tier 2 Tech,16.99
STU-2846,Computer Science,9.9,45,95,2,2,13,0,4,89,97.1,1,Tier 2 Tech,8.41
STU-2847,Computer Science,7.16,76,82,4,1,78,0,2,83,90.3,1,Tier 2 Tech,8.43
STU-2848,Civil Engineering,8.14,55,70,3,0,75,0,0,80,67.24,1,Tier 2 Tech,16.86
STU-2849,Electronics & Communication,8.23,66,83,2,1,6,1,1,53,56.65,1,Tier 3 Enterprise,4.51
STU-2850,Computer Science,7.82,79,73,2,2,102,2,0,72,54.42,0,Unplaced,0.0
STU-2851,Mechanical Engineering,7.49,73,70,0,0,181,0,0,67,55.84,1,Tier 3 Enterprise,4.01
STU-2852,Civil Engineering,8.08,60,68,6,0,152,0,0,77,74.84,1,Tier 2 Tech,9.79
STU-2853,Mechanical Engineering,5.0,72,68,3,1,24,2,0,69,31.97,0,Unplaced,0.0
STU-2854,Artificial Intelligence & Machine Learning,8.35,50,75,4,0,218,1,0,70,65.45,1,Tier 3 Enterprise,7.3
STU-2855,Computer Science,7.74,88,80,0,1,46,0,1,79,76.66,1,Tier 2 Tech,16.03
STU-2856,Mechanical Engineering,7.36,69,52,0,3,322,0,0,68,75.38,1,Tier 2 Tech,11.4
STU-2857,Information Science,9.85,87,100,2,2,8,0,1,75,105.51,1,Tier 2 Tech,14.68
STU-2858,Mechanical Engineering,6.86,64,77,0,0,73,0,0,55,53.56,0,Unplaced,0.0
STU-2859,Electronics & Communication,7.16,64,70,4,0,100,2,1,64,42.49,0,Unplaced,0.0
STU-2860,Mechanical Engineering,9.79,61,88,4,3,31,0,1,81,99.44,1,Tier 2 Tech,13.07
STU-2861,Electronics & Communication,6.68,84,69,2,1,162,0,3,59,78.14,1,Tier 2 Tech,17.05
STU-2862,Computer Science,6.99,62,90,2,0,108,0,1,88,70.18,1,Tier 2 Tech,8.56
STU-2863,Information Science,7.44,81,53,3,1,2,0,1,85,79.16,1,Tier 2 Tech,16.13
STU-2864,Artificial Intelligence & Machine Learning,8.52,66,87,1,0,103,0,1,70,75.92,1,Tier 2 Tech,9.71
STU-2865,Artificial Intelligence & Machine Learning,7.83,44,65,4,0,74,0,3,100,75.35,1,Tier 2 Tech,11.92
STU-2866,Computer Science,6.18,64,61,0,2,24,0,1,88,65.29,1,Tier 3 Enterprise,4.77
STU-2867,Computer Science,7.01,55,65,3,0,480,0,2,62,73.61,1,Tier 2 Tech,15.03
STU-2868,Computer Science,6.93,72,63,0,0,250,0,3,82,70.97,1,Tier 2 Tech,14.78
STU-2869,Electronics & Communication,7.52,55,72,6,0,38,0,3,74,74.25,1,Tier 2 Tech,13.48
STU-2870,Mechanical Engineering,8.07,84,65,2,1,85,0,3,64,74.17,1,Tier 2 Tech,14.98
STU-2871,Computer Science,8.06,70,86,1,0,41,0,1,61,68.17,1,Tier 2 Tech,14.4
STU-2872,Information Science,5.65,69,39,2,1,164,0,2,85,68.7,1,Tier 2 Tech,15.76
STU-2873,Mechanical Engineering,8.77,81,87,4,1,293,0,3,66,104.15,1,Tier 1 Product,23.75
STU-2874,Electronics & Communication,7.88,85,71,1,2,48,4,0,72,14.47,0,Unplaced,0.0
STU-2875,Information Science,9.12,71,73,5,0,180,2,2,62,55.04,1,Tier 3 Enterprise,5.72
STU-2876,Electronics & Communication,8.09,61,78,2,2,75,0,1,65,78.84,1,Tier 2 Tech,9.52
STU-2877,Information Science,8.81,47,66,1,0,55,1,2,72,46.78,0,Unplaced,0.0
STU-2878,Computer Science,8.11,62,77,1,1,306,0,2,78,83.48,1,Tier 1 Product,28.31
STU-2879,Electronics & Communication,9.08,63,70,0,0,78,0,3,45,62.85,1,Tier 3 Enterprise,6.81
STU-2880,Electronics & Communication,8.17,73,81,4,0,69,0,0,74,78.55,1,Tier 2 Tech,14.91
STU-2881,Civil Engineering,7.49,67,62,1,1,122,0,0,65,64.62,1,Tier 3 Enterprise,6.84
STU-2882,Electronics & Communication,9.9,81,86,3,0,33,0,1,90,83.31,1,Tier 2 Tech,11.09
STU-2883,Mechanical Engineering,8.58,63,83,4,0,43,0,1,100,75.68,1,Tier 2 Tech,14.62
STU-2884,Computer Science,8.23,71,70,5,0,295,1,3,69,71.34,1,Tier 2 Tech,11.67
STU-2885,Information Science,6.2,88,61,1,1,124,0,3,53,76.09,1,Tier 2 Tech,17.44
STU-2886,Computer Science,6.18,76,46,3,0,192,0,2,75,72.63,1,Tier 2 Tech,11.43
STU-2887,Computer Science,7.92,71,81,5,0,34,0,1,71,77.1,1,Tier 2 Tech,14.03
STU-2888,Electronics & Communication,7.76,63,91,2,0,86,0,1,97,72.07,1,Tier 2 Tech,15.5
STU-2889,Artificial Intelligence & Machine Learning,6.92,63,95,2,1,390,4,1,93,22.18,0,Unplaced,0.0
STU-2890,Computer Science,7.76,60,74,4,0,42,1,0,84,63.96,1,Tier 3 Enterprise,7.63
STU-2891,Information Science,9.35,64,94,0,0,19,3,1,66,27.99,0,Unplaced,0.0
STU-2892,Mechanical Engineering,8.36,82,61,1,0,78,0,1,82,71.06,1,Tier 2 Tech,12.38
STU-2893,Computer Science,6.34,68,77,5,0,53,0,1,77,68.15,1,Tier 2 Tech,11.6
STU-2894,Electronics & Communication,7.48,53,79,4,1,19,0,1,76,73.43,1,Tier 2 Tech,12.3
STU-2895,Electronics & Communication,6.71,96,60,1,1,241,0,0,55,74.09,1,Tier 2 Tech,11.24
STU-2896,Electronics & Communication,7.17,76,81,2,2,480,0,1,86,83.97,1,Tier 2 Tech,14.54
STU-2897,Computer Science,7.15,52,66,2,0,92,1,5,75,55.88,1,Tier 3 Enterprise,7.73
STU-2898,Information Science,7.07,65,63,2,3,163,0,1,72,86.61,1,Tier 2 Tech,9.26
STU-2899,Mechanical Engineering,6.22,73,66,1,0,215,0,2,66,73.47,1,Tier 2 Tech,13.61
STU-2900,Electronics & Communication,7.46,95,61,3,3,132,1,1,64,69.08,1,Tier 2 Tech,16.98
STU-2901,Computer Science,6.98,56,78,1,0,4,1,1,77,47.62,0,Unplaced,0.0
STU-2902,Mechanical Engineering,5.0,85,41,1,1,18,0,1,53,62.4,1,Tier 3 Enterprise,4.4
STU-2903,Computer Science,9.86,91,80,2,0,8,0,1,83,81.8,1,Tier 2 Tech,12.94
STU-2904,Electronics & Communication,8.8,63,73,4,0,1,0,1,61,70.62,1,Tier 2 Tech,16.65
STU-2905,Computer Science,7.19,68,77,3,2,40,0,1,49,75.91,1,Tier 2 Tech,17.0
STU-2906,Artificial Intelligence & Machine Learning,7.62,57,66,0,1,54,0,1,95,71.91,1,Tier 2 Tech,13.14
STU-2907,Information Science,6.31,69,49,4,3,30,0,0,63,77.0,1,Tier 2 Tech,8.25
STU-2908,Computer Science,9.47,71,81,2,1,7,0,0,65,83.64,1,Tier 2 Tech,9.06
STU-2909,Computer Science,9.69,81,89,2,1,83,0,1,87,97.43,1,Tier 2 Tech,13.87
STU-2910,Computer Science,7.77,87,62,3,0,35,1,3,96,65.42,1,Tier 3 Enterprise,4.5
STU-2911,Civil Engineering,8.73,61,70,2,3,174,2,2,55,60.54,1,Tier 3 Enterprise,4.6
STU-2912,Artificial Intelligence & Machine Learning,7.79,44,95,1,1,0,0,3,62,71.57,1,Tier 2 Tech,15.72
STU-2913,Information Science,6.13,71,52,0,1,203,1,0,63,56.09,1,Tier 3 Enterprise,7.0
STU-2914,Information Science,7.15,76,65,1,0,340,0,1,85,74.93,1,Tier 2 Tech,16.43
STU-2915,Electronics & Communication,7.75,75,70,1,1,138,0,1,93,81.74,1,Tier 2 Tech,9.06
STU-2916,Civil Engineering,7.1,67,64,2,2,145,0,3,61,82.45,1,Tier 2 Tech,9.98
STU-2917,Electronics & Communication,7.36,73,77,1,0,298,0,1,90,76.22,1,Tier 2 Tech,16.33
STU-2918,Information Science,7.5,93,81,1,0,25,0,2,65,73.82,1,Tier 2 Tech,15.21
STU-2919,Information Science,7.51,77,69,1,0,480,2,2,78,51.62,0,Unplaced,0.0
STU-2920,Electronics & Communication,7.66,66,60,3,1,163,0,1,58,76.09,1,Tier 2 Tech,16.06
STU-2921,Computer Science,6.43,64,76,0,0,142,4,2,72,1.46,0,Unplaced,0.0
STU-2922,Electronics & Communication,6.81,69,65,1,0,49,0,0,72,55.64,1,Tier 3 Enterprise,7.96
STU-2923,Information Science,6.19,94,78,1,0,86,0,3,70,75.44,1,Tier 2 Tech,16.64
STU-2924,Mechanical Engineering,8.68,69,58,3,1,116,0,2,78,83.06,1,Tier 2 Tech,13.2
STU-2925,Computer Science,5.28,71,56,4,0,106,0,0,61,66.22,1,Tier 3 Enterprise,5.24
STU-2926,Electronics & Communication,8.87,65,100,1,0,134,0,2,63,79.31,1,Tier 2 Tech,13.7
STU-2927,Information Science,9.12,87,81,2,3,9,0,3,79,101.3,1,Tier 2 Tech,14.39
STU-2928,Electronics & Communication,7.27,99,67,4,3,48,0,1,90,89.12,1,Tier 2 Tech,11.35
STU-2929,Computer Science,5.0,78,54,2,0,62,0,1,73,66.69,1,Tier 3 Enterprise,7.08
STU-2930,Electronics & Communication,7.2,73,64,0,1,33,0,0,80,65.9,1,Tier 3 Enterprise,4.37
STU-2931,Electronics & Communication,7.53,72,69,0,1,20,0,2,83,71.7,1,Tier 2 Tech,15.79
STU-2932,Electronics & Communication,6.49,38,60,3,0,16,0,2,83,50.2,0,Unplaced,0.0
STU-2933,Electronics & Communication,7.03,82,61,4,0,50,1,2,62,59.02,1,Tier 3 Enterprise,4.13
STU-2934,Electronics & Communication,9.28,73,98,0,1,74,3,1,64,35.97,0,Unplaced,0.0
STU-2935,Mechanical Engineering,8.33,77,83,0,0,7,0,0,65,69.79,1,Tier 2 Tech,12.98
STU-2936,Computer Science,6.58,62,67,2,0,322,0,0,97,68.34,1,Tier 2 Tech,16.61
STU-2937,Mechanical Engineering,5.84,66,66,1,2,159,0,2,80,78.98,1,Tier 2 Tech,8.86
STU-2938,Information Science,7.24,66,67,3,1,144,2,1,79,55.72,1,Tier 3 Enterprise,6.07
STU-2939,Computer Science,7.37,86,63,1,1,20,0,1,78,67.06,1,Tier 2 Tech,9.59
STU-2940,Computer Science,8.15,66,71,5,0,101,0,1,58,78.88,1,Tier 2 Tech,16.95
STU-2941,Computer Science,7.01,100,68,0,1,82,0,1,97,80.22,1,Tier 2 Tech,16.32
STU-2942,Mechanical Engineering,8.16,78,66,1,0,444,0,5,79,76.94,1,Tier 2 Tech,17.34
STU-2943,Electronics & Communication,9.73,54,84,2,1,151,1,3,82,73.88,1,Tier 2 Tech,16.75
STU-2944,Mechanical Engineering,8.5,70,74,2,1,94,1,3,52,72.03,1,Tier 2 Tech,15.37
STU-2945,Information Science,7.55,62,93,2,1,209,0,1,83,82.41,1,Tier 2 Tech,9.85
STU-2946,Information Science,7.4,41,43,2,0,18,2,1,69,24.85,0,Unplaced,0.0
STU-2947,Computer Science,7.21,94,67,2,1,1,0,1,58,80.0,1,Tier 2 Tech,11.03
STU-2948,Computer Science,8.9,81,100,2,2,128,3,1,62,63.06,0,Unplaced,0.0
STU-2949,Information Science,6.91,79,68,1,1,11,1,1,58,57.13,1,Tier 3 Enterprise,5.99
STU-2950,Computer Science,7.65,74,80,2,0,13,0,1,58,71.05,1,Tier 2 Tech,13.89
STU-2951,Computer Science,7.66,52,74,1,1,150,1,0,74,54.84,0,Unplaced,0.0
STU-2952,Electronics & Communication,7.05,65,61,2,0,34,0,3,69,60.66,1,Tier 3 Enterprise,7.13
STU-2953,Electronics & Communication,6.09,83,38,1,2,108,0,1,78,74.63,1,Tier 2 Tech,10.27
STU-2954,Artificial Intelligence & Machine Learning,7.96,57,77,0,1,274,0,1,94,77.82,1,Tier 2 Tech,9.28
STU-2955,Artificial Intelligence & Machine Learning,7.53,36,64,3,0,41,0,1,72,67.01,1,Tier 2 Tech,12.83
STU-2956,Electronics & Communication,8.15,68,69,2,0,26,0,0,47,62.41,1,Tier 3 Enterprise,4.63
STU-2957,Information Science,7.01,70,63,1,0,12,0,1,71,60.17,1,Tier 3 Enterprise,6.77
STU-2958,Electronics & Communication,8.94,73,100,3,2,15,1,0,88,83.56,1,Tier 2 Tech,13.76
STU-2959,Mechanical Engineering,6.64,82,89,1,0,7,0,0,72,64.8,1,Tier 3 Enterprise,6.96
STU-2960,Computer Science,9.48,80,90,2,1,10,0,0,92,88.22,1,Tier 2 Tech,8.63
STU-2961,Information Science,5.68,75,52,2,2,62,0,2,79,82.72,1,Tier 2 Tech,17.65
STU-2962,Mechanical Engineering,8.08,88,64,1,0,42,0,1,51,64.16,1,Tier 3 Enterprise,4.0
STU-2963,Information Science,8.12,50,81,7,0,134,0,2,75,82.32,1,Tier 2 Tech,11.25
STU-2964,Electronics & Communication,6.72,79,83,1,1,224,0,2,77,82.62,1,Tier 2 Tech,14.8
STU-2965,Electronics & Communication,8.07,80,74,3,1,168,1,0,86,64.67,1,Tier 3 Enterprise,4.18
STU-2966,Computer Science,9.01,54,60,1,0,83,0,1,95,64.38,1,Tier 3 Enterprise,4.33
STU-2967,Information Science,5.16,50,59,1,0,11,0,0,84,50.28,0,Unplaced,0.0
STU-2968,Computer Science,8.15,61,87,2,1,136,1,2,79,65.35,1,Tier 3 Enterprise,4.31
STU-2969,Computer Science,5.0,62,36,2,2,49,0,2,82,73.98,1,Tier 2 Tech,13.82
STU-2970,Computer Science,6.54,82,66,1,0,9,0,3,71,66.47,1,Tier 3 Enterprise,7.58
STU-2971,Mechanical Engineering,9.39,63,91,3,0,203,0,3,56,86.97,1,Tier 1 Product,31.33
STU-2972,Computer Science,6.96,60,66,0,0,45,1,0,74,44.31,0,Unplaced,0.0
STU-2973,Information Science,6.31,63,54,4,2,27,2,1,78,49.99,0,Unplaced,0.0
STU-2974,Computer Science,7.38,87,81,0,0,225,1,1,59,59.44,1,Tier 3 Enterprise,6.41
STU-2975,Artificial Intelligence & Machine Learning,9.87,72,86,4,2,255,0,2,89,117.73,1,Tier 1 Product,26.3
STU-2976,Computer Science,5.59,69,41,0,0,45,0,3,86,52.9,0,Unplaced,0.0
STU-2977,Information Science,6.44,70,43,0,2,48,1,3,57,59.63,1,Tier 3 Enterprise,4.07
STU-2978,Civil Engineering,9.25,90,98,1,1,95,0,2,90,84.63,1,Tier 2 Tech,8.22
STU-2979,Mechanical Engineering,9.64,61,95,2,1,145,0,0,70,91.8,1,Tier 2 Tech,16.88
STU-2980,Computer Science,7.49,90,72,2,0,7,1,1,64,52.74,0,Unplaced,0.0
STU-2981,Mechanical Engineering,6.24,74,57,3,1,98,0,2,86,73.34,1,Tier 2 Tech,9.03
STU-2982,Information Science,9.9,69,85,3,0,335,0,0,73,89.45,1,Tier 1 Product,41.99
STU-2983,Information Science,9.35,100,76,3,0,33,2,4,96,58.46,1,Tier 3 Enterprise,4.66
STU-2984,Computer Science,8.35,57,74,0,0,263,0,1,63,69.36,1,Tier 2 Tech,14.75
STU-2985,Computer Science,6.71,67,44,1,2,329,0,2,53,73.72,1,Tier 2 Tech,17.49
STU-2986,Electronics & Communication,7.55,54,65,1,1,34,1,2,70,47.04,0,Unplaced,0.0
STU-2987,Information Science,7.42,85,68,1,1,154,2,3,83,54.29,0,Unplaced,0.0
STU-2988,Information Science,7.96,95,81,2,1,30,0,1,62,83.69,1,Tier 2 Tech,11.62
STU-2989,Electronics & Communication,9.2,95,85,4,0,147,0,2,58,87.35,1,Tier 2 Tech,15.34
STU-2990,Mechanical Engineering,8.57,89,88,2,2,175,1,3,76,92.5,1,Tier 2 Tech,11.51
STU-2991,Computer Science,6.41,69,76,5,1,31,0,2,56,74.62,1,Tier 2 Tech,11.05
STU-2992,Electronics & Communication,9.11,66,95,1,1,138,0,1,77,80.18,1,Tier 2 Tech,10.02
STU-2993,Computer Science,7.94,48,80,3,1,183,0,0,69,77.6,1,Tier 2 Tech,16.21
STU-2994,Mechanical Engineering,8.36,100,78,1,3,48,1,2,79,75.75,1,Tier 2 Tech,10.57
STU-2995,Electronics & Communication,9.21,78,75,2,2,20,1,0,57,73.9,1,Tier 2 Tech,10.83
STU-2996,Artificial Intelligence & Machine Learning,6.38,65,70,1,1,10,0,3,89,70.54,1,Tier 2 Tech,17.99
STU-2997,Computer Science,7.56,90,89,1,0,94,1,0,71,53.93,0,Unplaced,0.0
STU-2998,Computer Science,7.02,58,71,2,1,420,1,3,83,71.44,1,Tier 2 Tech,11.27
STU-2999,Computer Science,5.88,77,78,2,1,190,0,0,85,77.91,1,Tier 2 Tech,12.23
